Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_074.jpg;0;1;0;1.595732;100.6877;86.90025;1.258205;52.36;-0.0009789275
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_124.jpg;0;1;0;1.641207;100.7278;86.9519;1.261417;52.35247;-0.0009888293
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_174.jpg;0;1;0;1.671989;100.7895;87.03123;1.267051;52.34018;-0.0009886182
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_224.jpg;0;1;0;1.718776;100.8316;87.0853;1.269503;52.3329;-0.001007086
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_274.jpg;0;1;0;1.749372;100.8961;87.16823;1.274677;52.32144;-0.001033615
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_324.jpg;0;1;0;1.79503;100.9401;87.22471;1.27802;52.31464;-0.001041062
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_374.jpg;0;1;0;1.825479;101.0074;87.31115;1.279149;52.30494;-0.001064094
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_423.jpg;-0.9918804;1;0;1.870869;101.0533;87.37002;1.282803;52.29598;-0.00107026
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_474.jpg;-3.999498;1;0;1.900714;101.1244;87.4592;1.281445;52.05865;-3.650795E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_524.jpg;-6.990943;1;0;1.944553;101.1736;87.51907;1.281022;51.70724;0.001565065
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_574.jpg;-9.993205;1;0;1.97213;101.2511;87.60856;1.279093;50.78873;359.9877
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_623.jpg;-11.9919;1;0;2.012588;101.3052;87.66765;1.268331;49.95004;359.9571
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_674.jpg;-15;1;0;2.039437;101.39;87.75465;1.211562;48.37123;359.891
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_723.jpg;-15;1;0;2.080212;101.4488;87.81155;1.148313;47.18011;359.8344
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_774.jpg;-15;1;0;2.108304;101.5405;87.89562;1.024435;45.34576;359.74
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_823.jpg;-12.00722;1;0;2.1524;101.6037;87.95122;0.9336139;44.17856;359.6743
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_874.jpg;-8.98648;1;0;2.182885;101.7012;88.03557;0.818463;42.76605;359.5885
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_923.jpg;-5.999671;1;0;2.227589;101.7678;88.09261;0.7569799;42.037;359.5454
